web-scraper-start-url,ScrapperProductId,ScrapperProductId-href,Image-src
"https://www.wootware.co.za/sale","Super Flower SF-1200F14MP Leadex 1200W 80 Plus Platinum Certified Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-1200f14mp-leadex-1200w-80-plus-platinum-certified-fully-modular-black-desktop-power-supply.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/w/o/wo_sf-1200f14mp_bk_2.jpg"
"https://www.wootware.co.za/sale","Super Flower SF-1200F14MP Leadex 1200W 80 Plus Platinum Certified Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-1200f14mp-leadex-1200w-80-plus-platinum-certified-fully-modular-black-desktop-power-supply.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/w/o/wo_sf-1200f14mp_bk_1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_1__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_4__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_5__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_2__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_6__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_8__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_12__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_7__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_11__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_10__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_9__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_3__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_13__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-drive-cage_2.jpg"
"https://www.wootware.co.za/sale","Mushkin MKNSSDTS256GB-D8 Tempest 256GB PCIe 3.0 x4 NVMe M.2 2280 Solid State Drive","https://www.wootware.co.za/mushkin-mknssdts256gb-d8-tempest-256gb-pcie-3-0-x4-nvme-m-2-2280-solid-state-drive.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/t/e/tempest_256gb_mknssdts256gb_d8_f-ikasougs.jpg"
